NO,Date,Year,Month,Day,Open,High,Low,Close,Volume,AdjClose,datetime,NYTempHigh,NYTempLow,BadWeather,
488,2013-08-19,2013,8,19,165.639999,166.210007,164.759995,164.770004,96437600,158.477741,8/19/13,26.100000,18.900000,0.000000,
489,2013-08-16,2013,8,16,166.059998,166.630005,165.5,165.830002,130868200,159.497259,8/16/13,27.800000,17.800000,1.000000,
490,2013-08-15,2013,8,15,167.410004,167.429993,166.089996,166.380005,152931800,160.026259,8/15/13,25.600000,15.000000,0.000000,
491,2013-08-14,2013,8,14,169.529999,169.800003,168.699997,168.740005,79829200,162.296135,8/14/13,23.300000,16.100000,0.000000,
492,2013-08-13,2013,8,13,169.410004,169.899994,168.410004,169.610001,80806000,163.132907,8/13/13,25.000000,20.000000,0.000000,
493,2013-08-12,2013,8,12,168.460007,169.309998,168.380005,169.110001,68593300,162.652001,8/12/13,27.800000,21.100000,0.000000,
494,2013-08-09,2013,8,9,169.580002,170.100006,168.720001,169.309998,91757700,162.84436,8/9/13,29.400000,23.300000,0.000000,
495,2013-08-08,2013,8,8,169.979996,170.179993,168.929993,169.800003,102181300,163.315653,8/8/13,27.200000,21.100000,0.000000,
496,2013-08-07,2013,8,7,169.190002,169.429993,168.550003,169.179993,84854700,162.71932,8/7/13,26.700000,21.100000,0.000000,
497,2013-08-06,2013,8,6,170.369995,170.740005,169.350006,169.729996,87495000,163.24832,8/6/13,27.800000,17.800000,0.000000,
498,2013-08-05,2013,8,5,170.570007,170.960007,170.350006,170.699997,54072700,164.181278,8/5/13,25.600000,16.700000,0.000000,
499,2013-08-02,2013,8,2,170.279999,170.970001,170.050003,170.949997,91116700,164.421731,8/2/13,28.300000,19.400000,1.000000,
500,2013-08-01,2013,8,1,169.990005,170.809998,169.899994,170.660004,110438400,164.142812,8/1/13,24.400000,18.900000,0.000000,
501,2013-07-31,2013,7,31,168.940002,169.850006,168.490005,168.710007,142388700,162.267282,7/31/13,28.300000,19.400000,0.000000,
502,2013-07-30,2013,7,30,169.100006,169.279999,168.190002,168.589996,85209600,162.151855,7/30/13,28.300000,19.400000,0.000000,
503,2013-07-29,2013,7,29,168.679993,169.059998,168.110001,168.589996,79695000,162.151855,7/29/13,29.400000,20.600000,1.000000,
504,2013-07-26,2013,7,26,168.220001,169.160004,167.520004,169.110001,107814600,162.652001,7/26/13,28.300000,18.300000,0.000000,
505,2013-07-25,2013,7,25,168.220001,169.080002,167.940002,168.929993,111088600,162.478867,7/25/13,20.000000,17.800000,0.000000,
506,2013-07-24,2013,7,24,169.789993,169.860001,168.179993,168.520004,112914000,162.084535,7/24/13,28.300000,20.000000,0.000000,
507,2013-07-23,2013,7,23,169.800003,169.830002,169.050003,169.139999,80829700,162.680854,7/23/13,30.600000,22.800000,1.000000,
508,2013-07-22,2013,7,22,169.410004,169.740005,169.009995,169.5,79428600,163.027107,7/22/13,30.000000,23.900000,0.000000,
509,2013-07-19,2013,7,19,168.520004,169.229996,168.309998,169.169998,103831700,162.709707,7/19/13,35.600000,28.300000,1.000000,
510,2013-07-18,2013,7,18,168.309998,169.270004,168.199997,168.869995,103620100,162.421161,7/18/13,36.700000,27.200000,1.000000,
511,2013-07-17,2013,7,17,168.160004,168.479996,167.729996,167.949997,92873900,161.536296,7/17/13,36.100000,26.100000,0.000000,
512,2013-07-16,2013,7,16,168.259995,168.360001,167.070007,167.520004,88702100,161.122724,7/16/13,34.400000,25.000000,0.000000,
513,2013-07-15,2013,7,15,167.970001,168.389999,167.679993,168.149994,69450600,161.728655,7/15/13,34.400000,25.600000,0.000000,
514,2013-07-12,2013,7,12,167.389999,167.929993,167.130005,167.509995,104212700,161.113096,7/12/13,25.000000,20.000000,0.000000,
515,2013-07-11,2013,7,11,167.110001,167.610001,165.179993,167.440002,135592200,161.045777,7/11/13,28.900000,24.400000,1.000000,
516,2013-07-10,2013,7,10,164.970001,165.75,164.630005,165.190002,121410100,158.8817,7/10/13,29.400000,23.900000,0.000000,
517,2013-07-09,2013,7,9,164.979996,165.330002,164.270004,165.130005,119298000,158.823994,7/9/13,31.100000,23.300000,0.000000,
518,2013-07-08,2013,7,8,163.860001,164.389999,163.080002,163.949997,108092500,157.689048,7/8/13,31.700000,22.800000,0.000000,
519,2013-07-05,2013,7,5,162.470001,163.080002,161.300003,163.020004,122416900,156.79457,7/5/13,32.200000,24.400000,0.000000,
520,2013-07-03,2013,7,3,160.479996,161.770004,160.220001,161.279999,75216400,155.121012,7/3/13,28.300000,22.800000,1.000000,
521,2013-07-02,2013,7,2,161.119995,162.300003,160.5,161.210007,154863700,155.053693,7/2/13,27.800000,22.200000,1.000000,
522,2013-07-01,2013,7,1,161.259995,162.479996,161.080002,161.360001,131954800,155.197959,7/1/13,25.000000,22.200000,0.000000,
523,2013-06-28,2013,6,28,160.630005,161.399994,159.860001,160.419998,160402900,154.293854,6/28/13,29.400000,22.800000,1.000000,
524,2013-06-27,2013,6,27,161.100006,161.820007,160.949997,161.080002,129483700,154.928653,6/27/13,30.000000,22.800000,0.000000,
525,2013-06-26,2013,6,26,159.869995,160.5,159.25,160.139999,134848000,154.024548,6/26/13,29.400000,23.300000,0.000000,
526,2013-06-25,2013,6,25,158.479996,160.100006,157.419998,158.570007,162262200,152.514511,6/25/13,32.800000,22.800000,0.000000,
527,2013-06-24,2013,6,24,157.410004,158.429993,155.729996,157.059998,222329000,151.062165,6/24/13,33.300000,23.300000,0.000000,
528,2013-06-21,2013,6,21,159.639999,159.759995,157.470001,159.070007,271956800,152.995417,6/21/13,27.800000,17.800000,0.000000,
529,2013-06-20,2013,6,20,161.860001,163.470001,158.979996,159.399994,321255900,152.505845,6/20/13,26.700000,16.700000,0.000000,
530,2013-06-19,2013,6,19,165.600006,165.889999,163.380005,163.449997,206149500,156.380683,6/19/13,25.000000,15.000000,1.000000,
531,2013-06-18,2013,6,18,164.529999,165.990005,164.520004,165.740005,114695600,158.571647,6/18/13,28.900000,17.800000,0.000000,
532,2013-06-17,2013,6,17,164.289993,165.220001,163.220001,164.440002,136295600,157.32787,6/17/13,28.900000,20.600000,0.000000,
533,2013-06-14,2013,6,14,164.029999,164.669998,162.910004,163.179993,141197500,156.122357,6/14/13,22.200000,11.700000,1.000000,
534,2013-06-13,2013,6,13,161.660004,164.5,161.300003,164.210007,163587800,157.107822,6/13/13,20.600000,12.800000,0.000000,
535,2013-06-12,2013,6,12,164.220001,164.389999,161.600006,161.75,177361500,154.754212,6/12/13,24.400000,18.300000,0.000000,
536,2013-06-11,2013,6,11,163.300003,164.539993,162.740005,163.100006,159505400,156.04583,6/11/13,26.700000,17.800000,1.000000,
537,2013-06-10,2013,6,10,165.309998,165.399994,164.369995,164.800003,105667100,157.672301,6/10/13,21.100000,16.700000,0.000000,
538,2013-06-07,2013,6,7,163.850006,164.949997,163.139999,164.800003,188337800,157.672301,6/7/13,17.200000,15.000000,1.000000,
539,2013-06-06,2013,6,6,161.199997,162.740005,160.25,162.729996,200225500,155.691822,6/6/13,21.100000,15.000000,0.000000,
540,2013-06-05,2013,6,5,163.089996,163.419998,161.130005,161.270004,211737800,154.294977,6/5/13,23.300000,14.400000,0.000000,
541,2013-06-04,2013,6,4,164.440002,165.100006,162.729996,163.559998,157631500,156.485926,6/4/13,23.900000,13.900000,0.000000,
542,2013-06-03,2013,6,3,163.830002,164.460007,162.660004,164.350006,168390700,157.241766,6/3/13,25.600000,18.900000,1.000000,
543,2013-05-31,2013,5,31,165.369995,166.309998,163.130005,163.449997,176850100,156.380683,5/31/13,32.200000,23.900000,0.000000,
544,2013-05-30,2013,5,30,165.350006,166.589996,165.220001,165.830002,107793800,158.657751,5/30/13,32.200000,22.200000,1.000000,
545,2013-05-29,2013,5,29,165.419998,165.800003,164.339996,165.220001,160363400,158.074134,5/29/13,27.800000,14.400000,0.000000,
546,2013-05-28,2013,5,28,167.039993,167.779999,165.809998,166.300003,143679800,159.107425,5/28/13,20.000000,13.300000,1.000000,
547,2013-05-24,2013,5,24,164.470001,165.380005,163.979996,165.309998,151573900,158.160238,5/24/13,18.300000,7.200000,1.000000,
548,2013-05-23,2013,5,23,164.160004,165.910004,163.940002,165.449997,211064400,158.294182,5/23/13,26.700000,17.800000,0.000000,
549,2013-05-22,2013,5,22,167.339996,169.070007,165.169998,165.929993,244031800,158.753418,5/22/13,25.600000,15.000000,0.000000,
550,2013-05-21,2013,5,21,167.080002,167.800003,166.5,167.169998,95804200,159.939792,5/21/13,30.000000,20.000000,0.000000,
551,2013-05-20,2013,5,20,166.779999,167.580002,166.610001,166.929993,85071200,159.710167,5/20/13,26.100000,14.400000,0.000000,
552,2013-05-17,2013,5,17,165.949997,167.039993,165.729996,166.940002,129801000,159.719744,5/17/13,22.200000,14.400000,0.000000,
553,2013-05-16,2013,5,16,165.779999,166.360001,165.089996,165.339996,109913600,158.188939,5/16/13,26.100000,16.700000,0.000000,
554,2013-05-15,2013,5,15,164.960007,166.449997,164.910004,166.119995,120718500,158.935202,5/15/13,20.600000,11.100000,0.000000,
555,2013-05-14,2013,5,14,163.669998,165.350006,163.669998,165.229996,119000900,158.083696,5/14/13,16.100000,5.600000,0.000000,
556,2013-05-13,2013,5,13,163.199997,163.809998,162.820007,163.539993,81843200,156.466787,5/13/13,14.400000,7.200000,0.000000,
557,2013-05-10,2013,5,10,162.990005,163.550003,162.509995,163.410004,103203000,156.34242,5/10/13,26.100000,15.000000,0.000000,
558,2013-05-09,2013,5,9,163.270004,163.699997,162.470001,162.880005,106738600,155.835344,5/9/13,20.000000,12.200000,1.000000,
559,2013-05-08,2013,5,8,162.419998,163.389999,162.330002,163.339996,97419200,156.27544,5/8/13,17.200000,12.800000,0.000000,
560,2013-05-07,2013,5,7,162.130005,162.649994,161.669998,162.600006,90359200,155.567455,5/7/13,23.300000,11.100000,0.000000,
561,2013-05-06,2013,5,6,161.490005,162.009995,161.419998,161.779999,66882100,154.782913,5/6/13,20.600000,7.800000,0.000000,
562,2013-05-03,2013,5,3,161.139999,161.880005,159.779999,161.369995,144202300,154.390643,5/3/13,18.900000,9.400000,0.000000,
563,2013-05-02,2013,5,2,158.679993,159.889999,158.529999,159.75,96407600,152.840713,5/2/13,22.200000,9.400000,0.000000,
564,2013-05-01,2013,5,1,159.330002,159.410004,158.100006,158.279999,138874200,151.434291,5/1/13,20.600000,8.300000,0.000000,
565,2013-04-30,2013,4,30,159.270004,159.720001,158.610001,159.679993,116010700,152.773734,4/30/13,20.000000,10.600000,0.000000,
566,2013-04-29,2013,4,29,158.669998,159.649994,158.419998,159.300003,88572800,152.410179,4/29/13,13.900000,11.100000,1.000000,
567,2013-04-26,2013,4,26,158.330002,158.600006,157.729996,158.240005,95918800,151.396027,4/26/13,19.400000,10.000000,0.000000,
568,2013-04-25,2013,4,25,158.339996,159.270004,158.100006,158.520004,131060600,151.663916,4/25/13,18.900000,7.800000,0.000000,
569,2013-04-24,2013,4,24,157.830002,158.300003,157.539993,157.880005,96781200,151.051597,4/24/13,20.600000,6.700000,1.000000,
570,2013-04-23,2013,4,23,156.949997,157.929993,156.169998,157.779999,166141300,150.955916,4/23/13,11.700000,5.000000,0.000000,
571,2013-04-22,2013,4,22,155.779999,156.539993,154.75,156.169998,106553500,149.415549,4/22/13,12.800000,5.000000,0.000000,
572,2013-04-19,2013,4,19,154.5,155.550003,154.119995,155.479996,149687600,148.755389,4/19/13,21.700000,12.800000,1.000000,
573,2013-04-18,2013,4,18,155.369995,155.410004,153.550003,154.139999,167583200,147.473349,4/18/13,15.000000,10.600000,1.000000,
574,2013-04-17,2013,4,17,156.289993,156.320007,154.279999,155.110001,226834800,148.401397,4/17/13,21.700000,12.800000,0.000000,
575,2013-04-16,2013,4,16,156.289993,157.490005,155.910004,157.410004,147507800,150.601923,4/16/13,17.200000,8.300000,0.000000,
576,2013-04-15,2013,4,15,158,158.130005,155.100006,155.119995,217259000,148.410959,4/15/13,15.000000,6.700000,0.000000,
577,2013-04-12,2013,4,12,158.679993,159.039993,157.919998,158.800003,116359900,151.931804,4/12/13,8.300000,5.000000,0.000000,
578,2013-04-11,2013,4,11,158.699997,159.710007,158.539993,159.190002,110142500,152.304936,4/11/13,15.600000,8.300000,1.000000,
579,2013-04-10,2013,4,10,157.169998,158.869995,157.130005,158.669998,135711100,151.807422,4/10/13,23.300000,12.800000,1.000000,
580,2013-04-09,2013,4,9,156.5,157.320007,155.979996,156.75,101922200,149.970465,4/9/13,27.800000,10.600000,0.000000,
581,2013-04-08,2013,4,8,155.270004,156.220001,154.75,156.210007,86571200,149.453827,4/8/13,22.800000,10.600000,0.000000,
582,2013-04-05,2013,4,5,153.949997,155.350006,153.770004,155.160004,159666000,148.449237,4/5/13,17.800000,5.000000,0.000000,
583,2013-04-04,2013,4,4,155.429993,156.169998,155.089996,155.860001,131885000,149.118959,4/4/13,11.700000,0.600000,0.000000,
584,2013-04-03,2013,4,3,156.910004,157.029999,154.820007,155.229996,154167400,148.516202,4/3/13,7.800000,0.600000,0.000000,
585,2013-04-02,2013,4,2,156.610001,157.210007,156.369995,156.820007,101504300,150.037445,4/2/13,6.100000,0.600000,0.000000,
586,2013-04-01,2013,4,1,156.589996,156.910004,155.669998,156.050003,99194100,149.300744,4/1/13,16.700000,2.800000,0.000000,
587,2013-03-28,2013,3,28,156.089996,156.850006,155.75,156.669998,102932800,149.893924,3/28/13,10.600000,2.800000,1.000000,
588,2013-03-27,2013,3,27,155.259995,156.240005,155,156.190002,99950600,149.434688,3/27/13,11.700000,2.200000,0.000000,
589,2013-03-26,2013,3,26,155.589996,156.229996,155.419998,156.190002,86856600,149.434688,3/26/13,11.700000,2.800000,0.000000,
590,2013-03-25,2013,3,25,156.009995,156.270004,154.350006,154.949997,151322300,148.248313,3/25/13,4.400000,2.200000,4.000000,
591,2013-03-22,2013,3,22,154.850006,155.600006,154.729996,155.600006,111163600,148.870209,3/22/13,5.000000,-2.200000,0.000000,
592,2013-03-21,2013,3,21,154.759995,155.639999,154.100006,154.360001,128605000,147.683835,3/21/13,4.400000,-1.100000,1.000000,
593,2013-03-20,2013,3,20,155.520004,155.949997,155.259995,155.690002,113759300,148.956313,3/20/13,7.200000,0.000000,1.000000,
594,2013-03-19,2013,3,19,155.300003,155.509995,153.589996,154.610001,167567300,147.923022,3/19/13,6.100000,0.600000,4.000000,
595,2013-03-18,2013,3,18,154.339996,155.639999,154.199997,154.970001,126704300,148.267453,3/18/13,1.700000,-2.200000,4.000000,
596,2013-03-15,2013,3,15,155.850006,156.039993,155.309998,155.830002,138601100,149.090258,3/15/13,8.300000,-1.100000,0.000000,
597,2013-03-14,2013,3,14,156.309998,156.800003,155.910004,156.729996,126329900,149.287337,3/14/13,5.000000,-1.700000,0.000000,
598,2013-03-13,2013,3,13,155.759995,156.119995,155.229996,155.899994,92550900,148.496749,3/13/13,11.100000,3.300000,0.000000,
599,2013-03-12,2013,3,12,155.919998,156.100006,155.210007,155.679993,105755800,148.287195,3/12/13,13.900000,6.100000,3.000000,
600,2013-03-11,2013,3,11,155.320007,156.039993,155.130005,156.029999,83746800,148.62058,3/11/13,12.200000,4.400000,1.000000,
601,2013-03-08,2013,3,8,155.460007,155.649994,154.660004,155.440002,123477800,148.058601,3/8/13,5.600000,-0.600000,4.000000,
602,2013-03-07,2013,3,7,154.699997,154.979996,154.520004,154.779999,86101400,147.429939,3/7/13,3.300000,0.600000,3.000000,
603,2013-03-06,2013,3,6,154.839996,154.919998,154.160004,154.5,94469900,147.163237,3/6/13,5.600000,3.300000,0.000000,
604,2013-03-05,2013,3,5,153.660004,154.699997,153.639999,154.289993,121431900,146.963203,3/5/13,9.400000,-0.600000,0.000000,
605,2013-03-04,2013,3,4,151.759995,152.919998,151.520004,152.919998,99010200,145.658265,3/4/13,5.600000,-2.800000,1.000000,
606,2013-03-01,2013,3,1,151.089996,152.339996,150.410004,152.110001,170634800,144.886732,3/1/13,7.200000,2.200000,0.000000,
607,2013-02-28,2013,2,28,151.899994,152.869995,151.410004,151.610001,126866000,144.410475,2/28/13,10.600000,3.900000,1.000000,
608,2013-02-27,2013,2,27,149.889999,152.330002,149.759995,151.910004,150781900,144.696232,2/27/13,8.300000,2.200000,3.000000,
609,2013-02-26,2013,2,26,149.720001,150.199997,148.729996,150.020004,186596200,142.895983,2/26/13,6.700000,1.700000,3.000000,
610,2013-02-25,2013,2,25,152.630005,152.860001,149,149,245824800,141.924416,2/25/13,7.200000,0.000000,0.000000,
611,2013-02-22,2013,2,22,151.149994,151.889999,150.490005,151.889999,106356600,144.677178,2/22/13,3.300000,-3.900000,0.000000,
612,2013-02-21,2013,2,21,150.960007,151.419998,149.940002,150.419998,183257000,143.276983,2/21/13,1.100000,-4.400000,0.000000,
613,2013-02-20,2013,2,20,153.139999,153.190002,151.259995,151.339996,160574800,144.153293,2/20/13,3.300000,-3.900000,0.000000,
614,2013-02-19,2013,2,19,152.369995,153.279999,152.160004,153.25,95105400,145.972596,2/19/13,9.400000,0.600000,3.000000,
615,2013-02-15,2013,2,15,152.429993,152.589996,151.550003,152.110001,215226500,144.886732,2/15/13,12.800000,2.800000,1.000000,
616,2013-02-14,2013,2,14,151.690002,152.470001,151.520004,152.289993,80834300,145.058177,2/14/13,7.800000,0.600000,2.000000,
617,2013-02-13,2013,2,13,152.330002,152.610001,151.720001,152.149994,82322600,144.924826,2/13/13,6.700000,0.600000,3.000000,
618,2013-02-12,2013,2,12,151.779999,152.300003,151.610001,152.020004,65392700,144.801009,2/12/13,6.700000,2.200000,0.000000,
619,2013-02-11,2013,2,11,151.740005,151.899994,151.389999,151.770004,73775000,144.562881,2/11/13,7.200000,1.100000,3.000000,
620,2013-02-08,2013,2,8,151.220001,151.889999,151.220001,151.800003,103133700,144.591455,2/8/13,1.100000,-2.800000,4.000000,
621,2013-02-07,2013,2,7,151.210007,151.350006,149.860001,150.960007,162490000,143.791348,2/7/13,0.000000,-3.300000,0.000000,
622,2013-02-06,2013,2,6,150.520004,151.259995,150.410004,151.160004,138762800,143.981847,2/6/13,3.900000,-1.700000,2.000000,
623,2013-02-05,2013,2,5,150.350006,151.479996,150.289993,151.050003,113912400,143.87707,2/5/13,0.000000,-2.200000,3.000000,
624,2013-02-04,2013,2,4,150.320007,151.270004,149.429993,149.539993,159073600,142.438767,2/4/13,-1.100000,-5.000000,0.000000,
625,2013-02-01,2013,2,1,150.649994,151.419998,150.389999,151.240005,131173000,144.05805,2/1/13,-0.600000,-4.400000,0.000000,
626,2013-01-31,2013,1,31,149.889999,150.380005,149.600006,149.699997,108975800,142.591172,1/31/13,16.100000,-1.100000,3.000000,
627,2013-01-30,2013,1,30,150.639999,150.940002,149.929993,150.070007,137447700,142.943612,1/30/13,15.000000,3.900000,4.000000,
628,2013-01-29,2013,1,29,149.770004,150.850006,149.669998,150.660004,105694400,143.505591,1/29/13,9.400000,2.200000,3.000000,
629,2013-01-28,2013,1,28,150.289993,150.330002,149.509995,150.070007,113357700,142.943612,1/28/13,2.200000,-1.700000,4.000000,
630,2013-01-25,2013,1,25,149.880005,150.25,149.369995,150.25,147211600,143.115057,1/25/13,-4.400000,-10.600000,2.000000,
631,2013-01-24,2013,1,24,149.149994,150.139999,149.009995,149.410004,146426400,142.31495,1/24/13,-5.600000,-11.100000,0.000000,
632,2013-01-23,2013,1,23,149.130005,149.5,148.860001,149.369995,104596100,142.276841,1/23/13,-6.700000,-11.700000,0.000000,
633,2013-01-22,2013,1,22,148.330002,149.130005,147.979996,149.130005,111797300,142.048248,1/22/13,-2.800000,-10.600000,2.000000,
634,2013-01-18,2013,1,18,147.970001,148.490005,147.429993,148.330002,169906000,141.286234,1/18/13,1.700000,-3.900000,0.000000,
635,2013-01-17,2013,1,17,147.699997,148.419998,147.149994,148,133833500,140.971903,1/17/13,6.100000,1.700000,0.000000,
636,2013-01-16,2013,1,16,146.770004,147.279999,146.610001,147.050003,104849500,140.067019,1/16/13,2.800000,0.000000,3.000000,
637,2013-01-15,2013,1,15,146.289993,147.210007,146.199997,147.070007,93172600,140.086073,1/15/13,3.300000,1.700000,4.000000,
638,2013-01-14,2013,1,14,146.889999,147.070007,146.429993,146.970001,89567200,139.990816,1/14/13,13.300000,3.300000,4.000000,
639,2013-01-11,2013,1,11,147.039993,147.149994,146.610001,147.070007,113917300,140.086073,1/11/13,7.800000,2.800000,2.000000,
640,2013-01-10,2013,1,10,146.729996,147.089996,145.970001,147.080002,130735400,140.095593,1/10/13,8.300000,4.400000,0.000000,
641,2013-01-09,2013,1,9,145.869995,146.320007,145.639999,145.919998,90745600,138.990675,1/9/13,9.400000,3.900000,1.000000,
642,2013-01-08,2013,1,8,145.710007,145.910004,144.979996,145.550003,121265100,138.63825,1/8/13,8.900000,1.700000,0.000000,
643,2013-01-07,2013,1,7,145.850006,146.110001,145.429993,145.970001,110002500,139.038303,1/7/13,7.200000,2.800000,0.000000,
644,2013-01-04,2013,1,4,145.970001,146.610001,145.669998,146.369995,116817700,139.419303,1/4/13,2.800000,-1.100000,0.000000,
645,2013-01-03,2013,1,3,145.990005,146.369995,145.339996,145.729996,144761800,138.809695,1/3/13,0.000000,-4.400000,0.000000,
646,2013-01-02,2013,1,2,145.110001,146.149994,144.729996,146.059998,192059000,139.124026,1/2/13,0.600000,-5.600000,1.000000,
647,2012-12-31,2012,12,31,139.660004,142.559998,139.539993,142.410004,243935200,135.64736,12/31/12,3.300000,-2.200000,0.000000,
648,2012-12-28,2012,12,28,140.639999,141.419998,139.869995,140.029999,148806700,133.380375,12/28/12,2.800000,-1.100000,0.000000,
649,2012-12-27,2012,12,27,141.789993,142.080002,139.919998,141.559998,167920600,134.837718,12/27/12,3.900000,-1.100000,4.000000,
650,2012-12-26,2012,12,26,142.639999,142.710007,141.350006,141.75,106947700,135.018698,12/26/12,3.900000,-2.200000,4.000000,
651,2012-12-24,2012,12,24,142.479996,142.559998,142.190002,142.350006,53874600,135.590211,12/24/12,4.400000,0.600000,4.000000,
652,2012-12-21,2012,12,21,142.169998,144.089996,141.940002,142.789993,245883800,136.009305,12/21/12,13.300000,2.200000,3.000000,
653,2012-12-20,2012,12,20,144.380005,145.139999,143.979996,145.119995,168487000,137.255202,12/20/12,8.300000,1.700000,3.000000,
654,2012-12-19,2012,12,19,145.529999,145.580002,144.240005,144.289993,150895400,136.470182,12/19/12,8.300000,3.900000,0.000000,
655,2012-12-18,2012,12,18,144,145.5,143.789993,145.369995,177762800,137.491653,12/18/12,12.200000,6.100000,3.000000,
656,2012-12-17,2012,12,17,142.470001,143.850006,142.429993,143.770004,143238200,135.978374,12/17/12,6.100000,4.400000,3.000000,
657,2012-12-14,2012,12,14,142.320007,142.580002,141.880005,142.100006,137701700,134.398881,12/14/12,8.900000,2.800000,0.000000,
658,2012-12-13,2012,12,13,143.419998,143.830002,142.270004,142.630005,135715000,134.900157,12/13/12,7.800000,2.200000,0.000000,
659,2012-12-12,2012,12,12,144,144.550003,143.309998,143.509995,145880100,135.732455,12/12/12,6.100000,2.200000,1.000000,
660,2012-12-11,2012,12,11,143.059998,144.110001,142.990005,143.440002,152570400,135.666256,12/11/12,14.400000,5.000000,2.000000,
661,2012-12-10,2012,12,10,142.210007,142.809998,142.149994,142.470001,98840700,134.748824,12/10/12,15.000000,6.700000,3.000000,
662,2012-12-07,2012,12,7,142.529999,142.690002,141.669998,142.410004,108726400,134.692078,12/7/12,7.800000,1.700000,2.000000,
663,2012-12-06,2012,12,6,141.369995,142.039993,141.160004,141.979996,103220600,134.285375,12/6/12,4.400000,-1.700000,0.000000,
664,2012-12-05,2012,12,5,141.369995,142.160004,140.369995,141.5,147300500,133.831392,12/5/12,14.400000,1.700000,1.000000,
665,2012-12-04,2012,12,4,141.440002,141.869995,140.869995,141.25,127512200,133.594941,12/4/12,16.700000,8.300000,3.000000,
666,2012-12-03,2012,12,3,142.800003,142.919998,141.339996,141.449997,124656300,133.784099,12/3/12,15.600000,9.400000,2.000000,
667,2012-11-30,2012,11,30,142.139999,142.419998,141.660004,142.149994,136568300,134.44616,11/30/12,7.800000,3.300000,0.000000,
668,2012-11-29,2012,11,29,141.990005,142.509995,141.369995,142.119995,151085900,134.417787,11/29/12,6.100000,1.100000,0.000000,
669,2012-11-28,2012,11,28,139.759995,141.539993,139,141.460007,177086500,133.793567,11/28/12,5.000000,1.100000,0.000000,
670,2012-11-27,2012,11,27,140.910004,141.389999,140.240005,140.330002,128646200,132.724803,11/27/12,5.600000,1.100000,5.000000,
671,2012-11-26,2012,11,26,140.649994,141.360001,140.190002,141.050003,100124400,133.405783,11/26/12,8.900000,2.200000,0.000000,
672,2012-11-23,2012,11,23,140.130005,141.399994,140.039993,141.350006,65409200,133.689528,11/23/12,13.300000,6.100000,1.000000,
673,2012-11-21,2012,11,21,139.309998,139.570007,139.029999,139.449997,81710800,131.89249,11/21/12,11.700000,4.400000,0.000000,
674,2012-11-20,2012,11,20,138.910004,139.419998,138.080002,139.190002,119807400,131.646586,11/20/12,10.600000,4.400000,0.000000,
675,2012-11-19,2012,11,19,137.899994,139.149994,136.410004,139.130005,151495800,131.58984,11/19/12,8.300000,2.800000,0.000000,
676,2012-11-16,2012,11,16,135.899994,136.639999,134.699997,136.369995,239483900,128.979409,11/16/12,7.800000,3.300000,0.000000,
677,2012-11-15,2012,11,15,135.979996,136.490005,135.179993,135.699997,178128400,128.345721,11/15/12,7.200000,1.700000,0.000000,
678,2012-11-14,2012,11,14,138.210007,138.429993,135.619995,135.929993,191505000,128.563252,11/14/12,8.300000,2.800000,0.000000,
679,2012-11-13,2012,11,13,137.539993,139.25,137.360001,137.789993,123018300,130.32245,11/13/12,16.700000,4.400000,3.000000,
680,2012-11-12,2012,11,12,138.589996,138.809998,137.960007,138.270004,97677500,130.776447,11/12/12,18.900000,8.900000,4.000000,
681,2012-11-09,2012,11,9,137.619995,139.440002,137.550003,138.160004,201055300,130.672408,11/9/12,11.700000,2.200000,0.000000,
682,2012-11-08,2012,11,8,139.699997,140.410004,137.929993,138.039993,181517300,130.558901,11/8/12,8.900000,0.000000,4.000000,
683,2012-11-07,2012,11,7,141.660004,141.679993,139.059998,139.720001,264304500,132.147861,11/7/12,5.000000,-0.600000,4.000000,
684,2012-11-06,2012,11,6,142.279999,143.520004,142.130005,142.960007,107068100,135.212274,11/6/12,5.600000,-0.600000,0.000000,
685,2012-11-05,2012,11,5,141.350006,142.169998,140.929993,141.850006,98378500,134.16243,11/5/12,7.200000,1.700000,0.000000,
686,2012-11-02,2012,11,2,143.679993,143.720001,141.410004,141.559998,137702200,133.888138,11/2/12,11.700000,5.600000,0.000000,
687,2012-11-01,2012,11,1,141.649994,143.009995,141.520004,142.830002,100995600,135.089315,11/1/12,10.600000,6.100000,0.000000,
688,2012-10-31,2012,10,31,141.850006,142.029999,140.679993,141.350006,103438500,133.689528,10/31/12,10.000000,6.700000,1.000000,
689,2012-10-26,2012,10,26,141.300003,141.839996,140.389999,141.350006,146023500,133.689528,10/26/12,18.300000,13.900000,0.000000,
690,2012-10-25,2012,10,25,142.020004,142.279999,140.570007,141.429993,134457400,133.765179,10/25/12,16.700000,12.800000,0.000000,
691,2012-10-24,2012,10,24,141.929993,142.100006,140.800003,141.020004,120179400,133.37741,10/24/12,15.000000,13.300000,2.000000,
692,2012-10-23,2012,10,23,141.860001,142.059998,140.830002,141.419998,192056300,133.755726,10/23/12,18.300000,12.200000,3.000000,
693,2012-10-22,2012,10,22,143.149994,143.669998,142.279999,143.410004,125578600,135.637883,10/22/12,18.900000,9.400000,0.000000,
694,2012-10-19,2012,10,19,145.550003,145.559998,143.050003,143.389999,185645200,135.618963,10/19/12,18.900000,16.100000,3.000000,
695,2012-10-18,2012,10,18,145.820007,146.520004,145.330002,145.820007,148108500,137.917277,10/18/12,18.300000,10.000000,2.000000,
