date,BadWeather,Average,3DayAverage,7DayAverage,High,Low
20130516,0,21.4,18.5166666666667,15.2714285714286,26.10000000000000,16.70000000000000
20130517,0,18.3,18.5,16.6214285714286,22.20000000000000,14.40000000000000
20130518,0,15.8,16,18.6428571428571,18.30000000000000,13.30000000000000
20130519,1,13.9,16.65,19.2785714285714,15.00000000000000,12.80000000000000
20130520,0,20.25,19.7166666666667,19.4,26.10000000000000,14.40000000000000
20130521,0,25,21.85,18.6071428571429,30.00000000000000,20.00000000000000
20130522,0,20.3,22.5166666666667,17.7357142857143,25.60000000000000,15.00000000000000
20130523,0,22.25,18.4333333333333,17.7357142857143,26.70000000000000,17.80000000000000
20130524,1,12.75,14.9,17.2285714285714,18.30000000000000,7.2
20130525,1,9.7,12.1166666666667,16.0357142857143,12.20000000000000,7.2
20130526,0,13.9,13.4333333333333,16.15,18.90000000000000,8.9
20130527,0,16.7,15.75,16.8571428571429,22.80000000000000,10.60000000000000
20130528,1,16.65,18.15,19.0428571428571,20.00000000000000,13.30000000000000
20130529,0,21.1,21.65,21.5857142857143,27.80000000000000,14.40000000000000
20130530,1,27.2,25.45,23.2928571428571,32.20000000000000,22.20000000000000
20130531,0,28.05,27.5833333333333,24.0857142857143,32.20000000000000,23.90000000000000
20130601,0,27.5,27.1333333333333,24.4071428571429,32.20000000000000,22.80000000000000
20130602,1,25.85,25.2,24.0857142857143,31.10000000000000,20.60000000000000
20130603,1,22.25,22.3333333333333,22.7785714285714,25.60000000000000,18.90000000000000
20130604,0,18.9,20,21.0714285714286,23.90000000000000,13.90000000000000
20130605,0,18.85,18.6,19.9214285714286,23.30000000000000,14.40000000000000
20130606,0,18.05,17.6666666666667,19.3642857142857,21.10000000000000,15.00000000000000
20130607,1,16.1,17.8666666666667,18.8857142857143,17.20000000000000,15.00000000000000
20130608,1,19.45,19.1666666666667,19.3642857142857,25.00000000000000,13.90000000000000
20130609,0,21.95,20.1,19.7214285714286,26.70000000000000,17.20000000000000
20130610,0,18.9,21.0333333333333,19.5285714285714,21.10000000000000,16.70000000000000
20130611,1,22.25,20.8333333333333,19.65,26.70000000000000,17.80000000000000
20130612,0,21.35,20.1,19.9285714285714,24.40000000000000,18.30000000000000
20130613,0,16.7,18.3333333333333,20.0071428571429,20.60000000000000,12.80000000000000
20130614,1,16.95,18.35,20.8428571428571,22.20000000000000,11.70000000000000
20130615,0,21.4,20.2833333333333,21,26.70000000000000,16.10000000000000
20130616,0,22.5,22.8833333333333,20.8071428571429,26.70000000000000,18.30000000000000
20130617,0,24.75,23.5333333333333,21.5214285714286,28.90000000000000,20.60000000000000
20130618,0,23.35,22.7,22.3571428571429,28.90000000000000,17.80000000000000
20130619,1,20,21.6833333333333,22.6714285714286,25.00000000000000,15.00000000000000
20130620,0,21.7,21.5,23.1857142857143,26.70000000000000,16.70000000000000
20130621,0,22.8,22.7,23.6928571428571,27.80000000000000,17.80000000000000
20130622,0,23.6,24.1666666666667,24.3285714285714,28.90000000000000,18.30000000000000
20130623,0,26.1,26,25.2357142857143,31.10000000000000,21.10000000000000
20130624,0,28.3,27.4,25.9071428571429,33.30000000000000,23.30000000000000
20130625,0,27.8,27.4833333333333,26.3785714285714,32.80000000000000,22.80000000000000
20130626,0,26.35,26.85,26.5785714285714,29.40000000000000,23.30000000000000
20130627,0,26.4,26.2833333333333,26.6214285714286,30.00000000000000,22.80000000000000
20130628,1,26.1,25.8333333333333,25.95,29.40000000000000,22.80000000000000
20130629,1,25,25.8333333333333,25.55,28.30000000000000,21.70000000000000
20130630,0,26.4,25,25.4357142857143,30.00000000000000,22.80000000000000
20130701,0,23.6,25,25.5571428571429,25.00000000000000,22.20000000000000
20130702,1,25,24.7166666666667,25.8714285714286,27.80000000000000,22.20000000000000
20130703,1,25.55,25.9333333333333,26.5071428571429,28.30000000000000,22.80000000000000
20130704,1,27.25,27.0333333333333,26.9428571428571,30.60000000000000,23.90000000000000
20130705,0,28.3,28.3333333333333,27.4642857142857,32.20000000000000,24.40000000000000
20130706,0,29.45,29.0666666666667,27.7785714285714,33.30000000000000,25.60000000000000
20130707,0,29.45,28.7166666666667,27.9357142857143,33.30000000000000,25.60000000000000
20130708,0,27.25,27.9666666666667,27.85,31.70000000000000,22.80000000000000
20130709,0,27.2,27.0333333333333,27.0214285714286,31.10000000000000,23.30000000000000
20130710,0,26.65,26.8333333333333,26.1428571428571,29.40000000000000,23.90000000000000
20130711,1,26.65,25.2666666666667,25.9,28.90000000000000,24.40000000000000
20130712,0,22.5,24.15,26.2928571428571,25.00000000000000,20.00000000000000
20130713,0,23.3,24.5166666666667,26.65,27.20000000000000,19.40000000000000
20130714,1,27.75,27.0166666666667,27.2857142857143,32.20000000000000,23.30000000000000
20130715,0,30,29.15,28.0428571428571,34.40000000000000,25.60000000000000
20130716,0,29.7,30.2666666666667,29.3928571428571,34.40000000000000,25.00000000000000
20130717,0,31.1,30.9166666666667,30.4285714285714,36.10000000000000,26.10000000000000
20130718,1,31.95,31.6666666666667,30.4714285714286,36.70000000000000,27.20000000000000
20130719,1,31.95,31.4833333333333,30.0357142857143,35.60000000000000,28.30000000000000
20130720,1,30.55,30.1833333333333,29.6071428571429,33.90000000000000,27.20000000000000
20130721,0,28.05,28.5166666666667,28.6142857142857,31.70000000000000,24.40000000000000
20130722,0,26.95,27.2333333333333,26.75,30.00000000000000,23.90000000000000
20130723,1,26.7,25.9333333333333,25.5142857142857,30.60000000000000,22.80000000000000
20130724,0,24.15,23.25,24.6428571428571,28.30000000000000,20.00000000000000
20130725,0,18.9,22.1166666666667,23.9714285714286,20.00000000000000,17.80000000000000
20130726,0,23.3,22.2166666666667,23.6928571428571,28.30000000000000,18.30000000000000
20130727,0,24.45,23.7,23.2857142857143,27.80000000000000,21.10000000000000
20130728,1,23.35,24.2666666666667,23.2428571428571,25.60000000000000,21.10000000000000
20130729,1,25,24.0666666666667,23.6357142857143,29.40000000000000,20.60000000000000
20130730,0,23.85,24.2333333333333,23.7142857142857,28.30000000000000,19.40000000000000
20130731,0,23.85,23.1166666666667,23.4785714285714,28.30000000000000,19.40000000000000
20130801,0,21.65,23.1166666666667,23.4,24.40000000000000,18.90000000000000
20130802,1,23.85,22.7666666666667,22.85,28.30000000000000,19.40000000000000
20130803,0,22.8,23.15,22.7,25.60000000000000,20.00000000000000
20130804,0,22.8,22.25,22.7071428571429,26.70000000000000,18.90000000000000
20130805,0,21.15,22.25,23.0642857142857,25.60000000000000,16.70000000000000
20130806,0,22.8,22.6166666666667,23.4214285714286,27.80000000000000,17.80000000000000
20130807,0,23.9,23.6166666666667,23.6928571428571,26.70000000000000,21.10000000000000
20130808,0,24.15,24.8,23.6857142857143,27.20000000000000,21.10000000000000
20130809,0,26.35,25.0666666666667,24.1571428571429,29.40000000000000,23.30000000000000
20130810,0,24.7,24.6,24.1142857142857,28.30000000000000,21.10000000000000
20130811,0,22.75,23.9666666666667,23.5142857142857,27.20000000000000,18.30000000000000
20130812,0,24.45,23.2333333333333,22.9642857142857,27.80000000000000,21.10000000000000
20130813,0,22.5,22.2166666666667,22.4571428571429,25.00000000000000,20.00000000000000
20130814,0,19.7,20.8333333333333,22.2642857142857,23.30000000000000,16.10000000000000
20130815,0,20.3,20.9333333333333,22.1857142857143,25.60000000000000,15.00000000000000
